item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112570891,Longuelé André,,,,,2014-10-12,2017-08-31,,Q112570891-0D04C2CB-16CE-4DB7-B317-BAB181264077
Q112660134,Manoukou-Kouba Jean-Pierre,,,,,2014-10-12,2017-08-31,,Q112660134-C6AAA01F-849B-4AEF-B6C4-31B00C932AC4
Q112660135,Matoumby Adéodat Jackson,,,,,2014-10-12,2017-08-31,,Q112660135-49C67573-A267-487D-A190-124D2C42A73C
Q112660136,Mboudo Nesa Alphonse,,,,,2014-10-12,2017-08-31,,Q112660136-A308EAEE-DACD-4EEE-8C6D-FFE7F5642FBB
Q112660137,Missié Saya Jean,,,,,2014-10-12,2017-08-31,,Q112660137-05433963-93AB-4EA3-80B6-98890B06E426
Q112660138,Mme Sangoubai née Manckangou Agathe,,,,,2014-10-12,2017-08-31,,Q112660138-0B316822-65E8-4CF7-B4DA-4337F5E8EAA4
Q112660139,Mouanga-Nkéoua Lazare,,,,,2014-10-12,2017-08-31,,Q112660139-22043868-83BE-4334-8FC3-AD0AF6E1766A
Q112570912,Moundzalo Jacqueline,,,,,2014-10-12,2017-08-31,,Q112570912-5994A3D4-BB96-4746-9C58-7D9CF69FB8A1
Q112660140,Moungala Jean Nicolas,,,,,2014-10-12,2017-08-31,,Q112660140-97D97C23-71AE-444C-A8D5-2CCFC39FD0B8
Q112570920,Mountou-Bayonne Joséphine,,,,,2014-10-12,2017-08-31,,Q112570920-E7ADBCE8-CCDE-48E2-B388-FCCD8A4D7966
Q112660141,Ngoto Jeanne Emilie,,,,,2014-10-12,2017-08-31,,Q112660141-D0A931AF-A2ED-467D-8BFD-3191A2DFD7A2
Q112570899,Nzaba-Bakala Barthélémy,,,,,2014-10-12,2017-08-31,,Q112570899-9C1A525A-6B0D-48F6-8C7C-59A6DB3DD862
Q112659765,Oba Gaston,,,,,2014-10-12,2017-08-31,,Q112659765-655B29E1-BC3B-437B-BB85-78FF62F34233
Q5515770,Oba-Apounou Gabriel,,,,,2014-10-12,2017-08-31,male,Q5515770-A126121C-C4E3-4F3F-80DD-2F0BA9F7DA16
Q4760021,Obami-Itou André,,,,,2014-10-12,2017-08-31,male,Q4760021-F7086B0A-1CB7-4668-915A-47AC19AE1F3C
Q112570902,Olondowé Charlotte,,,,,2014-10-12,2017-08-31,,Q112570902-84F5A8E2-AB7B-40E3-8A2D-E961A86B1433
Q112660142,Ompebé Jean Marie,,,,,2014-10-12,2017-08-31,,Q112660142-341AF5CE-4F11-4B38-818B-C453D3B64F26
Q112660143,Ondaye née Mampessi Bernadette,,,,,2014-10-12,2017-08-31,,Q112660143-4E852CA0-7C25-40D7-AE9D-9831C2A471DA
Q112570907,Ondongo Gabriel,,,,,2014-10-12,2017-08-31,,Q112570907-DFDF3721-9CC4-4A2C-9FB5-4715FB5BC56F
Q112660144,Samba Zacharie,,,,,2014-10-12,2017-08-31,,Q112660144-EFB8DF7D-A530-4402-8F05-AF6E8A4A2F6E
Q112570939,Seba Sébastien,,,,,2014-10-12,2017-08-31,,Q112570939-9F181E28-F656-4054-ABFD-E99A3861CF7C
