item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q5409443,Euloge Landry Kolélas,Q112320660,Ministre du commerce et des approvisionnements,2015-08-11,2017-08-22,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q5409443-AA6C2D16-AACD-4ABB-AA26-1D3E68B55166
Q5460873,Florent Ntsiba,Q112320689,Ministre du travail et de la sécurité sociale,2009-09-15,2016-04-30,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q5460873-E15BC9D9-DDFF-47EF-BA0C-FD774F926C08
Q5493295,François Ibovi,Q98966140,Ministre de la santé et de la population,2012-09-25,2016-04-30,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q5493295-ba502fa7-4570-88d4-db08-731426da6d55
Q5561139,Gilbert Ondongo,Q112320668,"Ministre de l'économie, des finances, du budget et du portefeuille public",2015-08-11,2016-04-30,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q5561139-753CC7C8-F9B3-4DB6-8ED6-1D6D93869FE6
Q55807584,Josué Rodrigue Ngouonimba,Q112320720,Ministre du tourisme et de l'environnement,2012-09-25,2016-04-30,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q55807584-40AA7064-9CAC-4334-AB9B-6075DD92D415
Q5708967,Hellot Matson Mampouya,Q112320698,Ministre des postes et télécommunications,2015-08-11,2016-04-30,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q5708967-1D5F3261-1395-44AF-A6A9-8BA7D19FAE2D
Q5715430,Henri Djombo,Q112320715,Ministre de l'économie forestière et du développement durable,2012-09-25,2016-04-30,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q5715430-838B101F-3414-480A-8B80-B667CC8A968D
Q57418,Denis Sassou-Nguesso,Q10353660,Président de la République et chef du Gouvernement,1997-10-25,,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q57418-72740888-9C7D-4811-B6A6-DCD7827507B5
Q57890,Isidore Mvouba,Q112320681,Ministre du développement industriel et de la promotion du secteur privé,2012-09-25,2016-04-30,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q57890-CA589994-7A27-43D6-9E7A-22BA65CFB8A6
Q6169352,Jean-Jacques Bouya,Q112320702,Ministre à la Présidence de la République chargé de l'aménagement du territoire et de la délégation générale aux grands travaux,2012-09-25,2021-05-04,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q6169352-554AEABB-EA91-4A4E-8991-9E7BA93B9AA9
Q6711024,Léon-Alfred Opimbat,Q112320713,Ministre des sports et de l'éducation physique,2011-08-17,2017-08-22,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q6711024-4FE462E4-FFCD-4EC2-B4D7-D39F9C4B3CFC
Q7192339,Pierre Mabiala,Q112320690,Ministre des affaires foncières et du domaine public,2009-09-15,2016-04-30,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q7192339-B8FB64B4-2431-4CB6-8497-19F3C50953FB
Q7299001,Raymond Zéphirin Mboulou,Q112320719,Ministre de l'intérieur et de la décentralisation,2007-12-30,2016-04-30,https://fr.wikipedia.org/wiki/Gouvernement_Sassou-Nguesso_(4),2022-06-15,Q7299001-D63204C0-3940-41F3-B170-55F6680E8724
